RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
887807,201378356,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,03/07/2013 07:05:00 PM,03/07/2013 06:42:00 PM,,26XX BLOCK OF NW MARKET ST,B,B1,3200.3007,-122.39150238,47.668663025,"(47.668663025, -122.39150238)",3,2013
1032332,2016322920,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,09/06/2016 09:16:00 AM,09/05/2016 06:00:00 PM,09/06/2016 09:00:00 AM,18XX BLOCK OF 12 AV,E,E2,7500.4001,-122.316902161,47.618183136,"(47.618183136, -122.316902161)",9,2016
887808,201378373,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,03/07/2013 07:08:00 PM,03/07/2013 11:55:00 AM,,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",3,2013
887810,201377560,1316,3,THREATS-KILL,1300,THREATS,03/07/2013 06:17:00 AM,03/06/2013 03:00:00 PM,03/06/2013 03:30:00 PM,14XX BLOCK OF S DIRECTOR ST,F,F3,11200.3021,-122.314224243,47.522232056,"(47.522232056, -122.314224243)",3,2013
1032335,2016322120,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/05/2016 05:09:00 PM,09/04/2016 11:59:00 PM,09/05/2016 03:00:00 PM,60XX BLOCK OF FAUNTLEROY WY SW,W,W3,10600.2013,-122.383110046,47.547534943,"(47.547534943, -122.383110046)",9,2016
887812,201378237,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/07/2013 05:06:00 PM,03/07/2013 06:30:00 AM,03/07/2013 05:00:00 PM,100XX BLOCK OF 15 AV NE,L,L2,1200.1022,-122.312278748,47.701705933,"(47.701705933, -122.312278748)",3,2013
1032337,2016322416,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,09/05/2016 08:32:00 PM,09/05/2016 08:32:00 PM,,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.335929871,47.611904144,"(47.611904144, -122.335929871)",9,2016
1032338,2016320969,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/04/2016 04:10:00 PM,09/04/2016 04:10:00 PM,,90XX BLOCK OF 11 AV SW,F,F3,11300.3012,-122.349266052,47.521911621,"(47.521911621, -122.349266052)",9,2016
887813,201378586,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/07/2013 10:30:00 PM,03/07/2013 10:00:00 PM,,140XX BLOCK OF 23 AV NE,L,L1,200.6013,-122.305343628,47.730407715,"(47.730407715, -122.305343628)",3,2013
887814,201378621,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/07/2013 11:02:00 PM,03/07/2013 08:40:00 AM,03/07/2013 11:02:00 PM,50XX BLOCK OF 31 AV S,R,R1,10401.1001,-122.292953491,47.555767059,"(47.555767059, -122.292953491)",3,2013
1032341,2016321820,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,09/05/2016 10:30:00 AM,09/04/2016 06:15:00 PM,,90XX BLOCK OF RAINIER AV S,S,S3,11800.6016,-122.269989014,47.522815704,"(47.522815704, -122.269989014)",9,2016
1032342,2016322792,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/06/2016 07:05:00 AM,09/06/2016 12:01:00 AM,09/06/2016 05:00:00 AM,143XX BLOCK OF LINDEN AV N,N,N1,401.1001,-122.347793579,47.733222961,"(47.733222961, -122.347793579)",9,2016
1032343,2016322723,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,09/06/2016 05:26:00 AM,09/06/2016 04:45:00 AM,09/06/2016 05:10:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336166382,47.616054535,"(47.616054535, -122.336166382)",9,2016
1032344,2016321830,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,09/05/2016 10:51:00 AM,09/05/2016 10:51:00 AM,,15XX BLOCK OF EASTLAKE AV E,D,D3,6600.1024,-122.325828552,47.633056641,"(47.633056641, -122.325828552)",9,2016
887816,201378727,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,03/08/2013 01:33:00 AM,03/08/2013 01:33:00 AM,,53XX BLOCK OF RAINIER AV S,R,R3,10300.1015,-122.280204773,47.553657532,"(47.553657532, -122.280204773)",3,2013
887817,201379165,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/08/2013 11:23:00 AM,03/01/2013 12:00:00 PM,03/08/2013 11:23:00 AM,102XX BLOCK OF 62 AV S,S,S3,11900.2010,-122.255897522,47.508953094,"(47.508953094, -122.255897522)",3,2013
1032347,2016323244,3530,0,NARC-SELL-COCAINE,3500,NARCOTICS,09/06/2016 01:35:00 PM,09/06/2016 01:35:00 PM,,19XX BLOCK OF WESTERN AV,M,M1,8100.3011,-122.342880249,47.60981369,"(47.60981369, -122.342880249)",9,2016
887818,201379713,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/08/2013 08:25:00 PM,03/08/2013 04:15:00 PM,03/08/2013 08:20:00 PM,50XX BLOCK OF 9 AV NE,U,U1,4500.1010,-122.31842804,47.666027069,"(47.666027069, -122.31842804)",3,2013
1032349,2016323561,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/06/2016 05:02:00 PM,09/06/2016 08:45:00 AM,09/06/2016 04:45:00 PM,1XX BLOCK OF DENNY WY,Q,Q3,7100.2004,-122.353752136,47.618595123,"(47.618595123, -122.353752136)",9,2016
1032350,2016323415,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,09/06/2016 03:39:00 PM,09/03/2016 07:00:00 PM,,SW NEVADA ST / 28 AV SW,W,W1,9900.4093,-122.368125916,47.565441132,"(47.565441132, -122.368125916)",9,2016
1032351,2016321760,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/05/2016 09:50:00 AM,09/05/2016 09:50:00 AM,,5XX BLOCK OF S CLOVERDALE ST,F,F3,11200.1022,-122.326896667,47.526477814,"(47.526477814, -122.326896667)",9,2016
887819,201379737,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,03/08/2013 08:54:00 PM,03/08/2013 08:15:00 PM,03/08/2013 08:45:00 PM,85XX BLOCK OF 5 AV NE,L,L2,1900.3019,-122.323005676,47.690853119,"(47.690853119, -122.323005676)",3,2013
1032353,2016317662,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/02/2016 03:02:00 AM,09/02/2016 03:02:00 AM,,11XX BLOCK OF 4 AV,K,K1,8100.2022,-122.333885193,47.607158661,"(47.607158661, -122.333885193)",9,2016
887820,201379749,2399,3,THEFT-OTH,2300,OTHER PROPERTY,03/08/2013 09:53:00 PM,03/08/2013 04:00:00 PM,03/08/2013 06:30:00 PM,52XX BLOCK OF 16 AV SW,F,F1,10800.1005,-122.354789734,47.554973602,"(47.554973602, -122.354789734)",3,2013
1032355,2016319600,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/03/2016 02:11:00 PM,09/03/2016 02:11:00 PM,,47XX BLOCK OF 54 AV S,R,R3,10200.1002,-122.265678406,47.560024261,"(47.560024261, -122.265678406)",9,2016
1032356,2016318538,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/02/2016 06:11:00 PM,09/01/2016 11:45:00 PM,09/02/2016 07:45:00 AM,11XX BLOCK OF 22 AV E,C,C2,6400.3008,-122.303535461,47.629623413,"(47.629623413, -122.303535461)",9,2016
887821,201378486,2305,0,THEFT-CARPROWL,2300,CAR PROWL,03/07/2013 09:07:00 PM,03/07/2013 02:00:00 PM,03/07/2013 06:15:00 PM,9XX BLOCK OF E YESLER WY,G,G1,9100.1003,-122.320159912,47.601699829,"(47.601699829, -122.320159912)",3,2013
887822,201378495,2305,0,THEFT-CARPROWL,2300,CAR PROWL,03/07/2013 09:22:00 PM,03/07/2013 08:00:00 PM,03/07/2013 09:00:00 PM,N 35 ST / PHINNEY AV N,B,B2,4800.3053,-122.354476929,47.651409149,"(47.651409149, -122.354476929)",3,2013
1032359,2016318874,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,09/02/2016 11:14:00 PM,09/02/2016 11:14:00 PM,,7XX BLOCK OF MINOR AV,E,E3,8500.2001,-122.322395325,47.608016968,"(47.608016968, -122.322395325)",9,2016
887823,201379035,2399,3,THEFT-OTH,2300,OTHER PROPERTY,03/08/2013 10:16:00 AM,02/20/2013 09:00:00 AM,03/08/2013 10:16:00 AM,17XX BLOCK OF NW 58 ST,B,B1,4700.3004,-122.38054657,47.670906067,"(47.670906067, -122.38054657)",3,2013
1032361,2016320567,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,09/04/2016 08:41:00 AM,09/04/2016 12:01:00 AM,09/04/2016 08:30:00 AM,52XX BLOCK OF 20 AV NE,U,U1,4302.1003,-122.306495667,47.667217255,"(47.667217255, -122.306495667)",9,2016
1032362,2016319704,3540,1,NARC-SELL-METH,3500,NARCOTICS,09/03/2016 06:14:00 PM,09/03/2016 04:00:00 PM,,9XX BLOCK OF NW LEARY WY,B,B2,4700.2059,-122.370491028,47.663658142,"(47.663658142, -122.370491028)",9,2016
887824,201378565,2305,0,THEFT-CARPROWL,2300,CAR PROWL,03/07/2013 10:23:00 PM,03/07/2013 07:00:00 PM,03/07/2013 09:00:00 PM,11XX BLOCK OF ALASKAN WY,K,K1,8100.1023,-122.339431763,47.604831696,"(47.604831696, -122.339431763)",3,2013
1032364,2016318560,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,09/02/2016 06:25:00 PM,09/02/2016 06:25:00 PM,,28XX BLOCK OF RAINIER AV S,R,R2,10001.1003,-122.297836304,47.57793808,"(47.57793808, -122.297836304)",9,2016
1032365,2016318913,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,09/02/2016 11:54:00 PM,09/02/2016 11:54:00 PM,,8XX BLOCK OF CONVENTION PL,M,M2,8200.1011,-122.331443787,47.611709595,"(47.611709595, -122.331443787)",9,2016
1032366,2016321139,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/04/2016 07:16:00 PM,09/04/2016 07:16:00 PM,,41XX BLOCK OF 12 AV NE,U,U2,5301.4002,-122.315536499,47.657604218,"(47.657604218, -122.315536499)",9,2016
1032367,2016321409,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,09/05/2016 02:20:00 AM,09/04/2016 12:30:00 PM,09/04/2016 11:45:00 PM,2XX BLOCK OF 2 AV N,Q,Q3,7100.2001,-122.352828979,47.620342255,"(47.620342255, -122.352828979)",9,2016
1032368,2016319773,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,09/03/2016 05:03:00 PM,09/03/2016 05:03:00 PM,,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336166382,47.616054535,"(47.616054535, -122.336166382)",9,2016
1032369,2016320467,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,09/04/2016 04:52:00 AM,09/04/2016 04:52:00 AM,,3 AV / SENECA ST,M,M3,8100.2034,-122.335327148,47.607051849,"(47.607051849, -122.335327148)",9,2016
887825,201378958,2305,0,THEFT-CARPROWL,2300,CAR PROWL,03/08/2013 07:33:00 AM,03/08/2013 07:13:00 AM,03/08/2013 07:33:00 AM,58XX BLOCK OF LAKE WASHINGTON BV S,R,R3,10200.2034,-122.258071899,47.550617218,"(47.550617218, -122.258071899)",3,2013
1032371,2016319416,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/03/2016 11:43:00 AM,09/03/2016 11:43:00 AM,,36XX BLOCK OF DAYTON AV N,B,B2,4900.3011,-122.352355957,47.652954102,"(47.652954102, -122.352355957)",9,2016
1032372,2016320638,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/04/2016 10:32:00 AM,09/04/2016 10:32:00 AM,,47XX BLOCK OF 13 AV S,R,R1,10402.4003,-122.316078186,47.560565948,"(47.560565948, -122.316078186)",9,2016
887826,201379727,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,03/08/2013 08:38:00 PM,03/08/2013 08:38:00 PM,,6XX BLOCK OF PINE ST,M,M3,8200.1005,-122.334815979,47.612369537,"(47.612369537, -122.334815979)",3,2013
1032374,2016318910,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,09/02/2016 11:49:00 PM,09/02/2016 11:49:00 PM,,22XX BLOCK OF 1 AV,D,D1,8002.2005,-122.345863342,47.612991333,"(47.612991333, -122.345863342)",9,2016
1032375,2016320730,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,09/04/2016 12:13:00 PM,09/04/2016 12:13:00 PM,,5XX BLOCK OF 3 AV,K,K2,8100.2042,-122.331085205,47.602413177,"(47.602413177, -122.331085205)",9,2016
1032376,2016320568,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,09/04/2016 08:50:00 AM,09/04/2016 08:50:00 AM,,45XX BLOCK OF S KENNY ST,R,R3,10300.2011,-122.276199341,47.548946381,"(47.548946381, -122.276199341)",9,2016
887827,201379011,2305,0,THEFT-CARPROWL,2300,CAR PROWL,03/08/2013 08:30:00 AM,03/08/2013 08:30:00 AM,,117XX BLOCK OF 17 AV NE,L,L1,700.4006,-122.309837341,47.714859009,"(47.714859009, -122.309837341)",3,2013
1032378,2016319374,2599,0,COUNTERFEIT,2500,COUNTERFEIT,09/03/2016 11:06:00 AM,09/03/2016 11:06:00 AM,,3 AV / JAMES ST,K,K1,8100.2041,-122.33140564,47.602767944,"(47.602767944, -122.33140564)",9,2016
1032379,2016322868,5212,0,WEAPON-POSSESSION,5200,WEAPON,09/06/2016 08:21:00 AM,09/06/2016 08:21:00 AM,,48XX BLOCK OF BEACON AV S,R,R2,10001.3000,-122.304458618,47.559875488,"(47.559875488, -122.304458618)",9,2016
887828,201379322,2399,3,THEFT-OTH,2300,OTHER PROPERTY,03/08/2013 02:24:00 PM,03/08/2013 12:20:00 PM,03/08/2013 12:57:00 PM,12XX BLOCK OF 4 AV,M,M3,8100.2020,-122.334541321,47.607872009,"(47.607872009, -122.334541321)",3,2013
1032381,2016314798,2802,0,PROPERTY STOLEN-TRAFFICKING,2800,STOLEN PROPERTY,08/30/2016 08:32:00 PM,08/30/2016 08:32:00 PM,,24XX BLOCK OF NE 65 ST,U,U1,2500.2016,-122.30116272,47.675773621,"(47.675773621, -122.30116272)",8,2016
1032382,2016314085,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,08/30/2016 09:30:00 AM,08/30/2016 09:30:00 AM,,5XX BLOCK OF 3 AV,K,K2,8100.2042,-122.331085205,47.602413177,"(47.602413177, -122.331085205)",8,2016
1032383,2016320752,2305,0,THEFT-CARPROWL,2300,CAR PROWL,09/04/2016 12:34:00 PM,09/04/2016 12:34:00 PM,,7XX BLOCK OF N 101 ST,N,N3,1300.3003,-122.348693848,47.702167511,"(47.702167511, -122.348693848)",9,2016
1032384,2016320672,2399,3,THEFT-OTH,2300,OTHER PROPERTY,09/04/2016 11:16:00 AM,09/04/2016 01:00:00 AM,,10XX BLOCK OF E PIKE ST,E,E2,7500.4014,-122.31879425,47.614089966,"(47.614089966, -122.31879425)",9,2016
1032385,2016320164,5707,0,TRESPASS,5700,TRESPASS,09/03/2016 10:34:00 PM,09/03/2016 10:34:00 PM,,11XX BLOCK OF 16 AV,C,C3,7900.3002,-122.311477661,47.612224579,"(47.612224579, -122.311477661)",9,2016
887829,201379527,2399,3,THEFT-OTH,2300,OTHER PROPERTY,03/08/2013 05:33:00 PM,03/08/2013 08:00:00 AM,03/08/2013 12:00:00 PM,9XX BLOCK OF SENECA ST,E,E3,8300.1003,-122.328109741,47.610069275,"(47.610069275, -122.328109741)",3,2013
1032387,2016322086,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,09/05/2016 05:38:00 PM,09/03/2016 05:00:00 PM,09/05/2016 11:00:00 AM,24XX BLOCK OF E UNION ST,C,C3,8800.1007,-122.300765991,47.612941742,"(47.612941742, -122.300765991)",9,2016
1032388,2016323270,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,09/06/2016 01:59:00 PM,09/06/2016 01:59:00 PM,,1XX BLOCK OF 16 AV E,C,C1,7600.3011,-122.311416626,47.619094849,"(47.619094849, -122.311416626)",9,2016
1032389,2016320965,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/04/2016 04:07:00 PM,09/04/2016 04:07:00 PM,,8XX BLOCK OF 33 AV,C,C3,7800.2019,-122.29044342,47.609844208,"(47.609844208, -122.29044342)",9,2016
1032390,2016322281,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,09/05/2016 06:17:00 PM,09/05/2016 06:17:00 PM,,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336166382,47.616054535,"(47.616054535, -122.336166382)",9,2016
887830,201378218,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,03/07/2013 05:17:00 PM,03/07/2013 12:00:00 PM,03/07/2013 02:00:00 PM,44XX BLOCK OF 48 AV SW,W,W2,9702.3004,-122.393463135,47.563873291,"(47.563873291, -122.393463135)",3,2013
1032392,2016322067,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,09/05/2016 02:39:00 PM,09/04/2016 12:00:00 PM,09/05/2016 08:00:00 AM,10XX BLOCK OF NE 88 ST,L,L2,2000.3012,-122.316253662,47.692184448,"(47.692184448, -122.316253662)",9,2016
887831,201378306,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,03/08/2013 03:37:00 PM,12/01/2012 12:00:00 PM,03/08/2013 03:00:00 PM,51XX BLOCK OF 9 AV NW,B,B2,4700.2016,-122.368606567,47.666057587,"(47.666057587, -122.368606567)",3,2013
1032394,2016315745,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/31/2016 04:24:00 PM,08/29/2016 09:00:00 PM,08/30/2016 07:30:00 AM,24XX BLOCK OF E SPRING ST,C,C3,8800.1010,-122.30078125,47.61157608,"(47.61157608, -122.30078125)",8,2016
887832,201378568,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,03/08/2013 12:15:00 AM,03/07/2013 12:00:00 PM,03/07/2013 09:45:00 PM,44XX BLOCK OF 48 AV SW,W,W2,9702.3003,-122.393463135,47.563873291,"(47.563873291, -122.393463135)",3,2013
887833,201378573,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,03/07/2013 10:13:00 PM,03/07/2013 10:06:00 PM,,9XX BLOCK OF JEFFERSON ST,G,G1,8500.2010,-122.323539734,47.605072021,"(47.605072021, -122.323539734)",3,2013
887834,201378575,2399,3,THEFT-OTH,2300,OTHER PROPERTY,03/07/2013 10:16:00 PM,03/06/2013 10:00:00 PM,,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.333267212,47.596782684,"(47.596782684, -122.333267212)",3,2013
1032398,2016315909,1204,0,ROBBERY-STREET-GUN,1200,ROBBERY,08/31/2016 04:29:00 PM,08/31/2016 04:25:00 PM,,83XX BLOCK OF 14 AV NW,J,J2,3000.2003,-122.374099731,47.689678192,"(47.689678192, -122.374099731)",8,2016
887835,201379505,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,03/08/2013 05:06:00 PM,03/08/2013 05:06:00 PM,,52XX BLOCK OF 23 AV SW,F,F1,10800.3009,-122.361747742,47.55475235,"(47.55475235, -122.361747742)",3,2013
887837,201379008,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,03/08/2013 08:30:00 AM,03/07/2013 06:00:00 PM,03/08/2013 08:00:00 AM,2XX BLOCK OF 25 AV S,G,G3,8900.3022,-122.299858093,47.600078583,"(47.600078583, -122.299858093)",3,2013
1032401,2016316137,1205,0,ROBBERY-STREET-WEAPON,1200,ROBBERY,08/31/2016 07:15:00 PM,08/29/2016 08:00:00 AM,08/29/2016 08:00:00 AM,48XX BLOCK OF S OTHELLO ST,S,S2,11102.3000,-122.271461487,47.536952972,"(47.536952972, -122.271461487)",8,2016
1032402,2016316011,X,6,ANIMAL-OTH,X,ANIMAL COMPLAINT,08/31/2016 05:36:00 PM,08/31/2016 05:36:00 PM,,4XX BLOCK OF BROADWAY,G,G1,8600.2016,-122.320747375,47.60572052,"(47.60572052, -122.320747375)",8,2016
887838,201379013,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,03/08/2013 10:24:00 AM,03/07/2013 05:30:00 AM,03/08/2013 07:50:00 AM,60XX BLOCK OF ATLAS PL SW,W,W3,10600.5014,-122.396110535,47.549030304,"(47.549030304, -122.396110535)",3,2013
887839,201379017,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,03/08/2013 08:32:00 AM,03/06/2013 12:00:00 AM,03/07/2013 11:59:00 PM,E LYNN ST / 19 AV E,C,C2,6200.2030,-122.307266235,47.639549255,"(47.639549255, -122.307266235)",3,2013
1032405,2016315806,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/31/2016 03:15:00 PM,03/30/2016 08:00:00 PM,08/31/2016 06:30:00 AM,25XX BLOCK OF BOYER AV E,C,C2,6100.2020,-122.315742493,47.642608643,"(47.642608643, -122.315742493)",8,2016
1032406,2016316306,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,08/31/2016 10:14:00 PM,08/31/2016 10:14:00 PM,08/31/2016 10:14:00 PM,9XX BLOCK OF E PIKE ST,E,E2,7500.4015,-122.320114136,47.614078522,"(47.614078522, -122.320114136)",8,2016
1032407,2016316075,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/31/2016 06:18:00 PM,08/31/2016 06:18:00 PM,,122XX BLOCK OF PALATINE AV N,N,N1,402.4004,-122.35723114,47.718742371,"(47.718742371, -122.35723114)",8,2016
1032408,2016322994,3542,1,NARC-POSSESS-METH,3500,NARCOTICS,09/06/2016 10:15:00 AM,09/06/2016 10:15:00 AM,,4 AV / OLIVE WY,M,M2,8100.2003,-122.338546753,47.612178802,"(47.612178802, -122.338546753)",9,2016
1032409,2016323015,3542,1,NARC-POSSESS-METH,3500,NARCOTICS,09/06/2016 10:32:00 AM,09/06/2016 10:32:00 AM,,3XX BLOCK OF LENORA ST,D,D1,7200.1068,-122.341766357,47.613498688,"(47.613498688, -122.341766357)",9,2016
1032410,2016322353,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/05/2016 08:28:00 PM,09/03/2016 09:00:00 AM,09/05/2016 07:00:00 PM,5XX BLOCK OF 5 AV W,Q,Q3,7100.1003,-122.363243103,47.624069214,"(47.624069214, -122.363243103)",9,2016
1032411,2016321949,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,09/05/2016 12:48:00 PM,09/04/2016 10:00:00 PM,09/05/2016 12:30:00 PM,42XX BLOCK OF 12 AV NE,U,U2,5301.3006,-122.315498352,47.65908432,"(47.65908432, -122.315498352)",9,2016
1032412,2016319949,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,09/03/2016 07:39:00 PM,09/03/2016 02:18:00 PM,,1XX BLOCK OF BLANCHARD ST,D,D1,8002.1005,-122.344779968,47.612937927,"(47.612937927, -122.344779968)",9,2016
1032413,2016323439,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,09/06/2016 03:56:00 PM,09/06/2016 03:56:00 PM,09/06/2016 03:56:00 PM,132XX BLOCK OF AURORA AV N,N,N2,401.1009,-122.344993591,47.725036621,"(47.725036621, -122.344993591)",9,2016
887840,201379025,2399,3,THEFT-OTH,2300,OTHER PROPERTY,03/08/2013 08:43:00 AM,03/01/2013 08:00:00 AM,03/02/2013 08:00:00 PM,86XX BLOCK OF 9 AV SW,F,F3,11300.4012,-122.346740723,47.525558472,"(47.525558472, -122.346740723)",3,2013
887841,201379087,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,03/08/2013 02:18:00 PM,03/06/2013 06:00:00 PM,03/07/2013 08:00:00 AM,20XX BLOCK OF MINOR AV E,D,D3,6600.2007,-122.328361511,47.637508392,"(47.637508392, -122.328361511)",3,2013
887842,201379094,2305,0,THEFT-CARPROWL,2300,CAR PROWL,03/08/2013 10:50:00 AM,03/07/2013 06:00:00 PM,03/08/2013 08:40:00 AM,22XX BLOCK OF GILMAN DR W,Q,Q2,6900.4006,-122.373374939,47.6391716,"(47.6391716, -122.373374939)",3,2013
1032417,2016322904,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,09/06/2016 08:53:00 AM,09/04/2016 06:00:00 PM,09/06/2016 08:30:00 AM,29XX BLOCK OF 1 AV,D,D1,8001.1002,-122.353172302,47.61730957,"(47.61730957, -122.353172302)",9,2016
1032418,2016320746,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,09/04/2016 12:24:00 PM,09/04/2016 12:24:00 PM,,44XX BLOCK OF SW OTHELLO ST,W,W3,11600.6012,-122.38899231,47.538089752,"(47.538089752, -122.38899231)",9,2016
1032419,2016318262,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,09/02/2016 02:51:00 PM,09/02/2016 02:51:00 PM,,30XX BLOCK OF WESTERN AV,D,D1,8001.3019,-122.35533905,47.617420197,"(47.617420197, -122.35533905)",9,2016
887843,201379109,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,03/08/2013 10:27:00 AM,03/04/2013 06:00:00 PM,03/05/2013 09:00:00 AM,21XX BLOCK OF 8 AV W,Q,Q2,6900.4000,-122.367637634,47.638679504,"(47.638679504, -122.367637634)",3,2013
1032421,2016318850,2305,0,THEFT-CARPROWL,2300,CAR PROWL,09/02/2016 10:51:00 PM,09/02/2016 10:51:00 PM,,4XX BLOCK OF MERCER ST,Q,Q3,7200.1015,-122.348220825,47.62456131,"(47.62456131, -122.348220825)",9,2016
1032422,2016321149,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,09/04/2016 07:24:00 PM,09/04/2016 07:24:00 PM,,OCCIDENTAL AV S / YESLER WY,K,K2,8100.1057,-122.332870483,47.601718903,"(47.601718903, -122.332870483)",9,2016
1032423,2016321018,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,09/04/2016 04:57:00 PM,09/04/2016 04:55:00 PM,,S JACKSON ST / 12 AV S,G,G3,9100.1004,-122.317222595,47.599185944,"(47.599185944, -122.317222595)",9,2016
1032424,2016288804,3571,0,NARC-SELL-AMPHETAMINE,3500,NARCOTICS,08/10/2016 09:56:00 PM,08/10/2016 09:56:00 PM,,2 AV / JAMES ST,K,K1,8100.2043,-122.332519531,47.602306366,"(47.602306366, -122.332519531)",8,2016
1032425,2016302221,1209,0,ROBBERY-RESIDENCE-BODYFORCE,1200,ROBBERY,08/21/2016 12:47:00 PM,08/21/2016 10:15:00 AM,,62XX BLOCK OF 26 AV NW,B,B1,3200.2002,-122.390136719,47.674186707,"(47.674186707, -122.390136719)",8,2016
1032426,2016323684,1313,0,ASSLT-NONAGG,1300,ASSAULT,09/06/2016 07:04:00 PM,09/06/2016 06:30:00 PM,,7XX BLOCK OF S DIRECTOR ST,F,F3,11200.1031,-122.325317383,47.522262573,"(47.522262573, -122.325317383)",9,2016
